round,moody_avg_mood,moody_avg_score,moody_avg_connectivity,sarsa_avg_score,sarsa_avg_connectivity,tft_avg_score,tft_avg_connectivity,wsls_avg_score,wsls_avg_connectivity
13000,99.909,3.435,0.396,3.625,0.0,50.0,0.426,50.0,0.455
18100,98.808,3.43,0.529,3.572,0.348,50.0,0.522,50.0,0.564
13100,98.773,3.43,0.519,3.628,0.263,50.0,0.513,50.0,0.511
18200,99.423,3.428,0.405,3.57,0.088,50.0,0.468,50.0,0.475
13200,99.636,3.428,0.452,3.628,0.042,50.0,0.44,50.0,0.446
18300,99.731,3.428,0.387,3.57,0.006,50.0,0.45,50.0,0.496
13300,99.773,3.429,0.398,3.628,0.011,50.0,0.43,50.0,0.489
18400,99.846,3.429,0.364,3.57,0.0,50.0,0.421,50.0,0.441
13400,99.727,3.43,0.422,3.628,0.0,50.0,0.435,50.0,0.456
18500,99.731,3.43,0.361,3.57,0.0,50.0,0.439,50.0,0.456
13500,99.909,3.431,0.414,3.628,0.0,50.0,0.443,50.0,0.428
18600,99.962,3.431,0.37,3.57,0.0,50.0,0.424,50.0,0.484
13600,99.773,3.432,0.387,3.628,0.0,50.0,0.418,50.0,0.451
18700,99.885,3.432,0.368,3.57,0.0,50.0,0.442,50.0,0.487
13700,99.682,3.433,0.393,3.628,0.0,50.0,0.365,50.0,0.415
18800,99.885,3.433,0.379,3.57,0.0,50.0,0.447,50.0,0.459
13800,99.773,3.434,0.393,3.628,0.0,50.0,0.403,50.0,0.405
18900,99.885,3.433,0.339,3.57,0.0,50.0,0.396,50.0,0.446
13900,99.909,3.436,0.393,3.628,0.0,50.0,0.424,50.0,0.391
19000,99.731,3.434,0.342,3.57,0.0,50.0,0.406,50.0,0.447
14000,99.864,3.437,0.38,3.628,0.0,50.0,0.441,50.0,0.477
19100,98.769,3.431,0.578,3.574,0.3,50.0,0.529,50.0,0.504
14100,99.045,3.432,0.587,3.627,0.31,50.0,0.534,50.0,0.522
19200,99.077,3.428,0.449,3.571,0.076,50.0,0.427,50.0,0.501
14200,99.409,3.429,0.454,3.629,0.071,50.0,0.462,50.0,0.445
14300,99.682,3.429,0.415,3.627,0.014,50.0,0.435,50.0,0.385
19300,99.423,3.428,0.382,3.568,0.017,50.0,0.412,50.0,0.441
14400,99.818,3.43,0.394,3.626,0.008,50.0,0.434,50.0,0.398
19400,99.692,3.428,0.362,3.568,0.002,50.0,0.425,50.0,0.431
14500,99.682,3.431,0.397,3.626,0.0,50.0,0.419,50.0,0.443
19500,99.462,3.429,0.379,3.568,0.0,50.0,0.416,50.0,0.478
14600,99.864,3.432,0.374,3.626,0.0,50.0,0.443,50.0,0.378
19600,99.885,3.429,0.377,3.568,0.0,50.0,0.385,50.0,0.444
14700,99.864,3.433,0.401,3.626,0.0,50.0,0.403,50.0,0.405
19700,99.808,3.43,0.373,3.568,0.0,50.0,0.454,50.0,0.477
14800,99.773,3.434,0.398,3.626,0.0,50.0,0.381,50.0,0.409
19800,100.0,3.431,0.368,3.568,0.0,50.0,0.443,50.0,0.465
14900,99.818,3.435,0.388,3.626,0.0,50.0,0.443,50.0,0.398
19900,99.923,3.432,0.353,3.568,0.0,50.0,0.432,50.0,0.423
15000,99.864,3.436,0.401,3.626,0.0,50.0,0.443,50.0,0.412
20000,99.923,3.432,0.373,3.568,0.0,50.0,0.456,50.0,0.435
15100,99.5,3.432,0.515,3.626,0.256,50.0,0.5,50.0,0.435
20100,98.885,3.429,0.503,3.569,0.294,50.0,0.529,50.0,0.507
15200,99.5,3.43,0.444,3.623,0.09,50.0,0.492,50.0,0.456
20200,99.346,3.428,0.41,3.571,0.054,50.0,0.447,50.0,0.466
15300,99.5,3.43,0.393,3.619,0.012,50.0,0.424,50.0,0.429
20300,99.769,3.428,0.359,3.572,0.012,50.0,0.433,50.0,0.468
15400,99.727,3.431,0.382,3.619,0.0,50.0,0.445,50.0,0.417
20400,99.885,3.429,0.362,3.572,0.0,50.0,0.414,50.0,0.458
15500,99.773,3.432,0.38,3.619,0.0,50.0,0.415,50.0,0.382
20500,99.808,3.43,0.35,3.572,0.0,50.0,0.43,50.0,0.413
15600,99.955,3.433,0.397,3.619,0.0,50.0,0.441,50.0,0.43
20600,99.731,3.431,0.376,3.572,0.0,50.0,0.442,50.0,0.476
15700,99.818,3.434,0.388,3.619,0.0,50.0,0.425,50.0,0.437
20700,99.846,3.431,0.341,3.572,0.0,50.0,0.425,50.0,0.434
15800,99.909,3.435,0.39,3.619,0.0,50.0,0.431,50.0,0.39
20800,99.769,3.432,0.325,3.572,0.0,50.0,0.375,50.0,0.404
15900,99.682,3.436,0.392,3.619,0.0,50.0,0.43,50.0,0.456
20900,99.808,3.433,0.33,3.572,0.0,50.0,0.419,50.0,0.505
16000,99.909,3.437,0.406,3.619,0.0,50.0,0.414,50.0,0.433
21000,99.5,3.433,0.384,3.572,0.0,50.0,0.451,50.0,0.452
16100,99.318,3.433,0.524,3.624,0.252,50.0,0.495,50.0,0.532
21100,98.846,3.43,0.51,3.575,0.263,50.0,0.503,50.0,0.481
16200,99.818,3.431,0.454,3.62,0.046,50.0,0.425,50.0,0.409
21200,99.654,3.428,0.407,3.576,0.051,50.0,0.418,50.0,0.464
16300,99.864,3.431,0.407,3.62,0.013,50.0,0.437,50.0,0.429
21300,99.808,3.429,0.367,3.574,0.011,50.0,0.436,50.0,0.499
16400,99.909,3.432,0.409,3.619,0.007,50.0,0.414,50.0,0.458
21400,99.769,3.429,0.371,3.575,0.0,50.0,0.432,50.0,0.432
16500,99.727,3.433,0.394,3.619,0.0,50.0,0.426,50.0,0.437
21500,99.923,3.43,0.373,3.575,0.003,50.0,0.423,50.0,0.435
16600,99.955,3.434,0.389,3.619,0.0,50.0,0.479,50.0,0.399
21600,99.808,3.431,0.356,3.575,0.0,50.0,0.397,50.0,0.416
16700,99.955,3.435,0.39,3.619,0.0,50.0,0.424,50.0,0.436
21700,99.846,3.431,0.366,3.575,0.0,50.0,0.461,50.0,0.412
16800,99.682,3.436,0.418,3.619,0.0,50.0,0.433,50.0,0.437
21800,99.846,3.432,0.359,3.575,0.0,50.0,0.454,50.0,0.442
16900,99.773,3.436,0.383,3.619,0.0,50.0,0.415,50.0,0.417
21900,99.846,3.433,0.35,3.575,0.0,50.0,0.415,50.0,0.445
17000,99.864,3.437,0.398,3.619,0.0,50.0,0.419,50.0,0.44
22000,99.577,3.433,0.372,3.575,0.0,50.0,0.44,50.0,0.451
17100,99.273,3.433,0.54,3.624,0.235,50.0,0.501,50.0,0.49
22100,98.808,3.43,0.515,3.578,0.264,50.0,0.486,50.0,0.528
17200,99.545,3.431,0.426,3.628,0.075,50.0,0.458,50.0,0.432
17300,99.636,3.432,0.418,3.628,0.005,50.0,0.426,50.0,0.477
22200,99.654,3.429,0.383,3.578,0.063,50.0,0.426,50.0,0.466
17400,99.727,3.432,0.384,3.629,0.0,50.0,0.416,50.0,0.426
22300,99.885,3.43,0.393,3.579,0.01,50.0,0.408,50.0,0.428
17500,99.5,3.433,0.404,3.629,0.0,50.0,0.445,50.0,0.4
22400,99.923,3.43,0.383,3.577,0.013,50.0,0.419,50.0,0.413
17600,99.682,3.434,0.398,3.629,0.0,50.0,0.423,50.0,0.443
22500,99.808,3.431,0.372,3.577,0.0,50.0,0.419,50.0,0.409
17700,99.727,3.435,0.402,3.629,0.0,50.0,0.444,50.0,0.417
22600,99.846,3.432,0.364,3.577,0.0,50.0,0.417,50.0,0.424
22700,99.923,3.432,0.35,3.577,0.0,50.0,0.423,50.0,0.401
22800,99.808,3.433,0.377,3.577,0.0,50.0,0.435,50.0,0.452
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22900,99.885,3.434,0.363,3.577,0.0,50.0,0.407,50.0,0.448
100,98.781,2.849,0.568,3.839,0.27,50.0,0.523,50.0,0.512
23000,99.885,3.434,0.365,3.577,0.0,50.0,0.392,50.0,0.465
200,99.312,3.048,0.568,3.856,0.063,50.0,0.535,50.0,0.437
23100,98.654,3.431,0.476,3.574,0.289,50.0,0.5,50.0,0.482
23200,98.962,3.43,0.451,3.571,0.058,50.0,0.436,50.0,0.472
23300,99.731,3.43,0.383,3.57,0.005,50.0,0.406,50.0,0.465
23400,99.846,3.431,0.366,3.571,0.0,50.0,0.452,50.0,0.471
23500,99.808,3.431,0.354,3.571,0.0,50.0,0.395,50.0,0.452
23600,100.0,3.432,0.38,3.571,0.0,50.0,0.425,50.0,0.456
23700,99.962,3.433,0.347,3.571,0.0,50.0,0.453,50.0,0.442
23800,99.885,3.433,0.341,3.571,0.0,50.0,0.431,50.0,0.399
23900,100.0,3.434,0.347,3.571,0.0,50.0,0.417,50.0,0.43
24000,99.885,3.434,0.357,3.571,0.0,50.0,0.415,50.0,0.448
24100,98.423,3.432,0.586,3.574,0.286,50.0,0.528,50.0,0.54
24200,99.192,3.43,0.422,3.577,0.064,50.0,0.454,50.0,0.504
24300,99.885,3.43,0.372,3.578,0.023,50.0,0.467,50.0,0.433
24400,99.846,3.431,0.359,3.578,0.002,50.0,0.421,50.0,0.46
24500,99.885,3.431,0.355,3.578,0.0,50.0,0.392,50.0,0.407
24600,99.885,3.432,0.368,3.578,0.0,50.0,0.452,50.0,0.479
24700,99.885,3.433,0.354,3.578,0.0,50.0,0.474,50.0,0.468
24800,99.808,3.433,0.377,3.578,0.0,50.0,0.448,50.0,0.498
24900,100.0,3.434,0.373,3.578,0.0,50.0,0.427,50.0,0.48
25000,99.962,3.435,0.394,3.578,0.0,50.0,0.399,50.0,0.46
25100,98.615,3.432,0.536,3.582,0.233,50.0,0.506,50.0,0.432
25200,99.192,3.43,0.411,3.585,0.047,50.0,0.414,50.0,0.515
25300,99.731,3.431,0.367,3.586,0.003,50.0,0.405,50.0,0.452
25400,99.808,3.431,0.354,3.586,0.005,50.0,0.399,50.0,0.461
25500,99.962,3.432,0.354,3.586,0.0,50.0,0.412,50.0,0.454
25600,99.846,3.432,0.363,3.586,0.0,50.0,0.399,50.0,0.465
25700,99.923,3.433,0.353,3.586,0.0,50.0,0.391,50.0,0.449
25800,99.923,3.434,0.371,3.586,0.0,50.0,0.442,50.0,0.477
25900,99.846,3.434,0.343,3.586,0.0,50.0,0.458,50.0,0.443
26000,99.923,3.435,0.38,3.586,0.0,50.0,0.428,50.0,0.447
26100,99.077,3.432,0.524,3.588,0.249,50.0,0.458,50.0,0.473
26200,99.538,3.431,0.416,3.586,0.052,50.0,0.44,50.0,0.437
26300,99.615,3.431,0.396,3.587,0.009,50.0,0.406,50.0,0.42
26400,99.731,3.431,0.377,3.587,0.0,50.0,0.445,50.0,0.458
26500,99.808,3.432,0.371,3.587,0.0,50.0,0.428,50.0,0.436
26600,99.923,3.432,0.393,3.587,0.0,50.0,0.451,50.0,0.458
26700,99.808,3.433,0.348,3.587,0.0,50.0,0.425,50.0,0.444
26800,99.923,3.433,0.344,3.587,0.0,50.0,0.414,50.0,0.438
26900,99.923,3.434,0.369,3.587,0.0,50.0,0.434,50.0,0.406
27000,99.846,3.435,0.363,3.587,0.0,50.0,0.44,50.0,0.446
27100,98.654,3.432,0.493,3.586,0.288,50.0,0.486,50.0,0.54
27200,99.462,3.431,0.431,3.584,0.082,50.0,0.416,50.0,0.455
27300,99.846,3.431,0.348,3.584,0.015,50.0,0.396,50.0,0.411
27400,99.962,3.432,0.343,3.583,0.0,50.0,0.437,50.0,0.437
27500,99.885,3.432,0.348,3.583,0.0,50.0,0.408,50.0,0.449
27600,99.808,3.433,0.376,3.583,0.0,50.0,0.403,50.0,0.449
27700,99.731,3.433,0.328,3.583,0.0,50.0,0.445,50.0,0.486
27800,99.923,3.434,0.35,3.583,0.0,50.0,0.442,50.0,0.461
27900,100.0,3.434,0.368,3.583,0.0,50.0,0.456,50.0,0.468
28000,99.692,3.435,0.364,3.583,0.0,50.0,0.471,50.0,0.442
0,50.103,0.103,0.002,0.0,0.0,0.0,0.0,1.724,0.002
28100,98.654,3.433,0.544,3.586,0.28,50.0,0.522,50.0,0.52
100,99.103,2.702,0.541,3.5,0.291,50.0,0.475,50.0,0.506
28200,99.692,3.431,0.386,3.585,0.083,50.0,0.433,50.0,0.478
200,98.966,2.904,0.516,3.447,0.07,50.0,0.486,50.0,0.472
28300,99.808,3.432,0.351,3.585,0.017,50.0,0.424,50.0,0.427
300,99.483,3.024,0.472,3.41,0.017,50.0,0.474,50.0,0.475
28400,99.923,3.432,0.35,3.585,0.002,50.0,0.446,50.0,0.423
28500,99.731,3.433,0.346,3.585,0.0,50.0,0.44,50.0,0.473
28600,99.769,3.433,0.378,3.585,0.0,50.0,0.449,50.0,0.442
28700,99.962,3.434,0.356,3.585,0.0,50.0,0.474,50.0,0.477
28800,99.731,3.434,0.372,3.585,0.0,50.0,0.426,50.0,0.388
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28900,99.923,3.435,0.36,3.585,0.0,50.0,0.4,50.0,0.421
29000,99.923,3.436,0.37,3.585,0.0,50.0,0.407,50.0,0.472
29100,98.462,3.433,0.517,3.583,0.283,50.0,0.456,50.0,0.532
29200,99.346,3.432,0.399,3.585,0.062,50.0,0.458,50.0,0.49
29300,99.577,3.432,0.364,3.585,0.0,50.0,0.396,50.0,0.464
29400,99.808,3.432,0.35,3.585,0.0,50.0,0.441,50.0,0.399
29500,99.885,3.433,0.358,3.585,0.0,50.0,0.445,50.0,0.439
29600,99.846,3.434,0.367,3.585,0.0,50.0,0.397,50.0,0.408
29700,99.731,3.434,0.373,3.585,0.0,50.0,0.43,50.0,0.444
29800,99.769,3.435,0.351,3.585,0.0,50.0,0.41,50.0,0.448
29900,99.846,3.435,0.362,3.585,0.0,50.0,0.462,50.0,0.41
30000,99.769,3.436,0.36,3.585,0.0,50.0,0.4,50.0,0.427
30100,98.692,3.433,0.541,3.587,0.257,50.0,0.532,50.0,0.532
30200,99.231,3.432,0.458,3.588,0.07,50.0,0.489,50.0,0.484
30300,99.846,3.432,0.373,3.588,0.007,50.0,0.462,50.0,0.474
30400,99.846,3.433,0.358,3.588,0.0,50.0,0.441,50.0,0.482
30500,99.846,3.433,0.383,3.588,0.0,50.0,0.484,50.0,0.456
30600,99.885,3.434,0.358,3.588,0.0,50.0,0.43,50.0,0.441
30700,99.846,3.434,0.345,3.588,0.0,50.0,0.437,50.0,0.5
30800,99.846,3.435,0.38,3.588,0.0,50.0,0.418,50.0,0.471
30900,99.731,3.435,0.344,3.588,0.0,50.0,0.419,50.0,0.462
31000,99.692,3.436,0.358,3.588,0.0,50.0,0.44,50.0,0.428
31100,98.808,3.433,0.555,3.589,0.28,50.0,0.514,50.0,0.519
31200,99.423,3.432,0.414,3.587,0.076,50.0,0.491,50.0,0.452
31300,99.731,3.432,0.394,3.586,0.015,50.0,0.417,50.0,0.466
31400,99.615,3.432,0.393,3.586,0.002,50.0,0.442,50.0,0.427
31500,99.731,3.432,0.365,3.586,0.002,50.0,0.403,50.0,0.456
31600,99.769,3.433,0.364,3.586,0.0,50.0,0.447,50.0,0.466
31700,99.846,3.433,0.359,3.586,0.0,50.0,0.402,50.0,0.473
31800,99.692,3.434,0.366,3.586,0.0,50.0,0.461,50.0,0.481
31900,99.846,3.434,0.339,3.586,0.0,50.0,0.444,50.0,0.454
32000,99.923,3.435,0.335,3.586,0.0,50.0,0.442,50.0,0.453
32100,98.5,3.432,0.535,3.589,0.294,50.0,0.491,50.0,0.56
32200,99.654,3.431,0.404,3.587,0.061,50.0,0.47,50.0,0.481
32300,99.769,3.432,0.381,3.587,0.004,50.0,0.416,50.0,0.417
32400,99.423,3.432,0.353,3.587,0.0,50.0,0.421,50.0,0.458
32500,99.962,3.432,0.352,3.587,0.0,50.0,0.426,50.0,0.436
32600,99.923,3.433,0.348,3.587,0.0,50.0,0.404,50.0,0.497
32700,99.846,3.433,0.365,3.587,0.0,50.0,0.425,50.0,0.446
32800,99.885,3.434,0.365,3.587,0.0,50.0,0.417,50.0,0.519
32900,99.808,3.434,0.344,3.587,0.0,50.0,0.423,50.0,0.435
33000,99.846,3.435,0.376,3.587,0.0,50.0,0.447,50.0,0.469
33100,98.577,3.433,0.52,3.591,0.223,50.0,0.463,50.0,0.487
33200,99.462,3.432,0.408,3.592,0.053,50.0,0.444,50.0,0.48
33300,99.654,3.432,0.352,3.592,0.0,50.0,0.433,50.0,0.449
33400,99.885,3.432,0.348,3.592,0.0,50.0,0.429,50.0,0.449
33500,99.885,3.433,0.374,3.592,0.0,50.0,0.408,50.0,0.464
33600,99.731,3.433,0.354,3.592,0.0,50.0,0.398,50.0,0.449
33700,99.962,3.433,0.369,3.592,0.0,50.0,0.397,50.0,0.437
33800,99.962,3.434,0.349,3.592,0.0,50.0,0.415,50.0,0.474
33900,99.769,3.434,0.37,3.592,0.0,50.0,0.424,50.0,0.407
34000,99.731,3.435,0.352,3.592,0.0,50.0,0.382,50.0,0.465
34100,99.0,3.433,0.531,3.592,0.297,50.0,0.533,50.0,0.522
34200,99.231,3.432,0.403,3.593,0.065,50.0,0.447,50.0,0.458
34300,99.808,3.432,0.351,3.592,0.012,50.0,0.45,50.0,0.462
34400,99.846,3.432,0.366,3.592,0.005,50.0,0.442,50.0,0.43
34500,99.885,3.433,0.342,3.592,0.0,50.0,0.45,50.0,0.481
34600,99.846,3.433,0.35,3.592,0.0,50.0,0.438,50.0,0.472
34700,99.846,3.434,0.363,3.592,0.0,50.0,0.419,50.0,0.441
34800,99.962,3.434,0.388,3.592,0.0,50.0,0.426,50.0,0.424
34900,99.846,3.435,0.348,3.592,0.0,50.0,0.421,50.0,0.436
35000,99.692,3.435,0.377,3.592,0.0,50.0,0.43,50.0,0.397
35100,98.385,3.433,0.54,3.591,0.265,50.0,0.508,50.0,0.508
35200,99.115,3.432,0.4,3.59,0.07,50.0,0.412,50.0,0.455
35300,99.577,3.432,0.369,3.589,0.019,50.0,0.438,50.0,0.444
35400,99.923,3.433,0.397,3.588,0.0,50.0,0.44,50.0,0.434
35500,99.846,3.433,0.37,3.588,0.0,50.0,0.4,50.0,0.451
35600,99.615,3.434,0.332,3.588,0.0,50.0,0.426,50.0,0.427
35700,99.846,3.434,0.36,3.588,0.0,50.0,0.447,50.0,0.453
35800,99.846,3.434,0.349,3.588,0.0,50.0,0.434,50.0,0.449
35900,99.692,3.435,0.358,3.588,0.0,50.0,0.442,50.0,0.441
36000,99.923,3.435,0.37,3.588,0.0,50.0,0.428,50.0,0.422
36100,98.577,3.433,0.529,3.589,0.249,50.0,0.525,50.0,0.47
36200,99.615,3.432,0.419,3.589,0.039,50.0,0.425,50.0,0.468
36300,99.538,3.433,0.363,3.589,0.012,50.0,0.392,50.0,0.421
36400,99.577,3.433,0.342,3.589,0.0,50.0,0.395,50.0,0.419
36500,99.769,3.433,0.37,3.589,0.0,50.0,0.437,50.0,0.446
36600,99.615,3.434,0.345,3.589,0.0,50.0,0.426,50.0,0.457
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36700,99.808,3.434,0.365,3.589,0.0,50.0,0.445,50.0,0.514
100,99.655,2.939,0.649,3.954,0.284,50.0,0.504,50.0,0.474
36800,99.923,3.435,0.385,3.589,0.0,50.0,0.396,50.0,0.419
36900,99.846,3.435,0.357,3.589,0.0,50.0,0.43,50.0,0.47
200,99.172,3.089,0.604,4.002,0.041,50.0,0.557,50.0,0.453
37000,99.885,3.435,0.326,3.589,0.0,50.0,0.423,50.0,0.449
300,99.345,3.174,0.521,4.012,0.016,50.0,0.525,50.0,0.474
37100,98.692,3.434,0.568,3.59,0.253,50.0,0.502,50.0,0.526
400,99.621,3.227,0.508,4.019,0.004,50.0,0.48,50.0,0.449
37200,99.115,3.433,0.399,3.59,0.062,50.0,0.468,50.0,0.444
500,99.552,3.266,0.462,4.017,0.0,50.0,0.528,50.0,0.467
37300,99.769,3.433,0.397,3.589,0.015,50.0,0.466,50.0,0.434
37400,99.885,3.433,0.368,3.588,0.0,50.0,0.421,50.0,0.472
600,99.448,3.299,0.439,4.017,0.0,50.0,0.503,50.0,0.484
37500,99.654,3.433,0.351,3.588,0.0,50.0,0.41,50.0,0.465
700,99.69,3.327,0.42,4.017,0.0,50.0,0.458,50.0,0.47
37600,99.808,3.434,0.348,3.588,0.0,50.0,0.435,50.0,0.425
800,99.586,3.351,0.434,4.017,0.0,50.0,0.515,50.0,0.442
37700,99.846,3.434,0.379,3.588,0.0,50.0,0.435,50.0,0.461
900,99.931,3.372,0.402,4.017,0.0,50.0,0.484,50.0,0.463
37800,99.962,3.435,0.338,3.588,0.0,50.0,0.408,50.0,0.443
37900,99.731,3.435,0.361,3.588,0.0,50.0,0.363,50.0,0.417
38000,99.808,3.435,0.353,3.588,0.0,50.0,0.442,50.0,0.48
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38100,98.0,3.433,0.552,3.587,0.275,50.0,0.483,50.0,0.526
100,99.071,2.628,0.576,3.314,0.237,50.0,0.529,50.0,0.459
38200,99.308,3.433,0.401,3.582,0.075,50.0,0.415,50.0,0.432
200,98.643,2.868,0.497,3.218,0.073,50.0,0.475,50.0,0.473
38300,99.769,3.433,0.377,3.581,0.008,50.0,0.423,50.0,0.483
300,98.429,2.999,0.426,3.23,0.007,50.0,0.4,50.0,0.438
38400,99.885,3.433,0.369,3.581,0.0,50.0,0.446,50.0,0.47
400,98.857,3.086,0.438,3.236,0.004,50.0,0.432,50.0,0.431
38500,99.769,3.433,0.36,3.581,0.0,50.0,0.459,50.0,0.472
500,99.286,3.14,0.374,3.238,0.0,50.0,0.4,50.0,0.42
38600,99.731,3.434,0.361,3.581,0.0,50.0,0.42,50.0,0.5
600,99.857,3.179,0.356,3.238,0.0,50.0,0.411,50.0,0.422
38700,99.923,3.434,0.353,3.581,0.0,50.0,0.429,50.0,0.461
700,99.393,3.214,0.338,3.238,0.0,50.0,0.435,50.0,0.434
38800,99.923,3.435,0.366,3.581,0.0,50.0,0.425,50.0,0.46
800,99.893,3.241,0.337,3.238,0.0,50.0,0.432,50.0,0.436
38900,99.808,3.435,0.379,3.581,0.0,50.0,0.432,50.0,0.498
900,99.679,3.263,0.322,3.238,0.0,50.0,0.45,50.0,0.424
39000,99.577,3.435,0.356,3.581,0.0,50.0,0.451,50.0,0.444
1000,99.607,3.286,0.315,3.238,0.0,50.0,0.465,50.0,0.432
39100,98.692,3.434,0.505,3.582,0.273,50.0,0.496,50.0,0.501
1100,98.964,3.225,0.555,3.305,0.295,50.0,0.535,50.0,0.534
39200,99.615,3.433,0.415,3.583,0.045,50.0,0.467,50.0,0.483
1200,99.321,3.201,0.4,3.308,0.052,50.0,0.457,50.0,0.404
39300,99.769,3.433,0.379,3.584,0.011,50.0,0.422,50.0,0.451
1300,99.286,3.215,0.356,3.309,0.002,50.0,0.39,50.0,0.409
1400,99.214,3.233,0.353,3.313,0.002,50.0,0.436,50.0,0.473
39400,99.885,3.433,0.365,3.584,0.0,50.0,0.417,50.0,0.425
1500,99.143,3.249,0.345,3.315,0.0,50.0,0.441,50.0,0.434
39500,99.962,3.434,0.349,3.584,0.0,50.0,0.438,50.0,0.474
1600,99.607,3.263,0.338,3.315,0.0,50.0,0.421,50.0,0.448
39600,99.808,3.434,0.347,3.584,0.0,50.0,0.415,50.0,0.413
1700,98.893,3.276,0.331,3.315,0.0,50.0,0.423,50.0,0.406
39700,99.731,3.434,0.356,3.584,0.0,50.0,0.442,50.0,0.411
1800,99.5,3.29,0.352,3.315,0.0,50.0,0.419,50.0,0.447
39800,99.769,3.435,0.352,3.584,0.0,50.0,0.458,50.0,0.442
1900,99.5,3.302,0.331,3.315,0.0,50.0,0.375,50.0,0.424
39900,99.846,3.435,0.363,3.584,0.0,50.0,0.453,50.0,0.413
2000,99.393,3.313,0.355,3.315,0.0,50.0,0.441,50.0,0.431
40000,99.731,3.436,0.357,3.584,0.0,50.0,0.408,50.0,0.462
2100,98.643,3.279,0.502,3.31,0.257,50.0,0.505,50.0,0.491
40100,98.808,3.434,0.559,3.585,0.253,50.0,0.446,50.0,0.462
2200,99.357,3.267,0.396,3.311,0.051,50.0,0.454,50.0,0.468
40200,99.0,3.433,0.438,3.587,0.043,50.0,0.473,50.0,0.487
2300,99.393,3.273,0.352,3.313,0.005,50.0,0.43,50.0,0.4
40300,99.692,3.433,0.361,3.587,0.006,50.0,0.411,50.0,0.476
2400,99.214,3.283,0.351,3.313,0.0,50.0,0.424,50.0,0.446
40400,99.769,3.433,0.355,3.587,0.004,50.0,0.415,50.0,0.496
40500,99.808,3.434,0.354,3.587,0.0,50.0,0.443,50.0,0.437
40600,99.885,3.434,0.343,3.587,0.0,50.0,0.42,50.0,0.44
40700,99.885,3.434,0.355,3.587,0.0,50.0,0.44,50.0,0.424
40800,99.846,3.435,0.358,3.587,0.0,50.0,0.426,50.0,0.491
40900,99.923,3.435,0.372,3.587,0.0,50.0,0.412,50.0,0.474
41000,99.769,3.436,0.367,3.587,0.0,50.0,0.444,50.0,0.44
41100,99.192,3.434,0.519,3.587,0.221,50.0,0.484,50.0,0.515
41200,99.885,3.433,0.4,3.589,0.078,50.0,0.457,50.0,0.499
41300,99.615,3.433,0.358,3.589,0.023,50.0,0.382,50.0,0.458
41400,99.731,3.434,0.368,3.589,0.003,50.0,0.425,50.0,0.459
41500,99.885,3.434,0.363,3.589,0.0,50.0,0.413,50.0,0.402
41600,99.846,3.434,0.335,3.589,0.0,50.0,0.415,50.0,0.435
41700,99.846,3.435,0.35,3.589,0.0,50.0,0.448,50.0,0.423
41800,99.923,3.435,0.37,3.589,0.0,50.0,0.423,50.0,0.463
41900,99.846,3.435,0.374,3.589,0.0,50.0,0.44,50.0,0.434
42000,99.846,3.436,0.376,3.589,0.0,50.0,0.435,50.0,0.437
42100,98.077,3.434,0.52,3.59,0.302,50.0,0.503,50.0,0.578
42200,99.308,3.433,0.399,3.592,0.031,50.0,0.44,50.0,0.48
42300,99.962,3.433,0.379,3.592,0.005,50.0,0.452,50.0,0.477
42400,99.769,3.434,0.361,3.592,0.005,50.0,0.442,50.0,0.484
42500,99.885,3.434,0.368,3.592,0.003,50.0,0.433,50.0,0.463
42600,99.885,3.434,0.366,3.592,0.0,50.0,0.451,50.0,0.467
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42700,99.808,3.435,0.335,3.592,0.0,50.0,0.444,50.0,0.481
42800,99.885,3.435,0.364,3.592,0.0,50.0,0.4,50.0,0.501
42900,99.846,3.435,0.36,3.592,0.0,50.0,0.423,50.0,0.429
43000,99.769,3.436,0.355,3.592,0.0,50.0,0.399,50.0,0.445
43100,99.077,3.434,0.534,3.59,0.265,50.0,0.518,50.0,0.509
43200,99.231,3.434,0.426,3.589,0.073,50.0,0.478,50.0,0.466
43300,99.769,3.434,0.365,3.59,0.006,50.0,0.423,50.0,0.403
43400,99.808,3.434,0.369,3.59,0.0,50.0,0.414,50.0,0.408
43500,99.846,3.434,0.366,3.59,0.0,50.0,0.426,50.0,0.465
43600,99.962,3.435,0.345,3.59,0.0,50.0,0.36,50.0,0.427
43700,99.769,3.435,0.366,3.59,0.0,50.0,0.411,50.0,0.449
43800,100.0,3.435,0.376,3.59,0.0,50.0,0.457,50.0,0.458
43900,99.885,3.436,0.368,3.59,0.0,50.0,0.445,50.0,0.444
44000,99.923,3.436,0.343,3.59,0.0,50.0,0.432,50.0,0.444
44100,98.654,3.435,0.501,3.592,0.279,50.0,0.476,50.0,0.47
44200,99.538,3.434,0.411,3.592,0.063,50.0,0.401,50.0,0.499
44300,99.769,3.434,0.361,3.591,0.004,50.0,0.414,50.0,0.424
44400,99.885,3.434,0.332,3.592,0.0,50.0,0.449,50.0,0.434
44500,99.538,3.435,0.356,3.592,0.0,50.0,0.435,50.0,0.4
